County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,Operating Months,FMNP,EBT/SNAP,Latitude,Longitude,Location Points
Saratoga,Greenfield Center Farmers' Market,"Middle Grove Park, near post officeMiddle Grove Rd., Greenfield Center",430 Middle Grove Rd,Greenfield,NY,12850,Anne Marie Johnson,5188636104,,Friday  4pm-7pm,June 13 - September 19,M,Y,N,43.09209,-73.89096,"(43.09209, -73.89096)"
Saratoga,Malta/Saratoga Farmers' Market,Allerdice parking lot 2570 Route 9,2570 Route 9,Ballston Spa,NY,12020,Charles Holub,5188952701,,Tuesday  3pm-6pm,June 3 - October 28,M,Y,N,42.97694,-73.78945,"(42.97694, -73.78945)"
Saratoga,Saratoga Farmers' Market,"High Rock Park, Saratoga Springs",High Rock Ave and Lake Ave,Saratoga Springs,NY,12866,Justine Denison,5186642510,http://www.saratogafarmersmarket.org,Sat  9am-1pm    Wed  3pm-6pm,May 3 - October 29,X,Y,Y,43.08288,-73.78304,"(43.08288, -73.78304)"
Saratoga,Saratoga WINTER Farmers' Market,"Lincoln Baths BuildingSaratoga Spa State Park, 65 South Broadway, Saratoga Springs",65 South Broadway,Saratoga,NY,12866,Justine Denison,5186642510,http://www.saratogafarmersmarket.org,Saturday 9am - 1:00pm,November - April,X/W/P,N,Y,43.06444,-73.78991,"(43.06444, -73.78991)"
Saratoga,South Glens Falls Farmers' Market,"Village Park, Spring St.",64 Spring St,South Glens Falls,NY,12803,Linda Gifford,5187920198,,Monday  10am-1pm,June 2 - October 27,M,Y,N,43.30035,-73.63221,"(43.30035, -73.63221)"
Saratoga,Town of Galway Farmers' Market,"Pavilion at Town playing fields 5078 Sacandaga Rd., Route 147",5078 Sacandaga Road,Galway,NY,12074,Susan Sutch,5188825367,http://www.galwayfarmersmarket.org,Friday  3pm-6pm,June 27 - September 26,M,Y,N,43.00913,-74.03011,"(43.00913, -74.03011)"
Saratoga,Waterford Harbor Farmers' Market,"One Tugboat Alley, along Erie Canal Waterford Harbor Visitor's Center",1 Tugboat Alley,Waterford,NY,12188,Mary Stalker,5186658344,http://www.waterfordmarket.org,Sunday  9am-1pm,June 1 - October 12,M,Y,N,42.79258,-73.68123,"(42.79258, -73.68123)"
Schenectady,CDCG Veggie Mobile - Friday,"Summit Towers720 Albany St., Schenectady",720 Albany street,Schenectady,NY,12307,EJ Krans,5182748685,http://www.cdcg.org,Fri 1:30pm-2:15pm,Year-round,YR,Y,Y,42.80923,-73.93822,"(42.80923, -73.93822)"
Schenectady,CDCG Veggie Mobile - Friday,"Ten Eyck Apartments375 Broadway, Schenectady",375 Broadway,Schenectady,NY,12305,EJ Krans,5182748685,http://www.cdcg.org,Fri 2:20pm-3:15pm,Year-round,YR,Y,Y,42.80919,-73.94511,"(42.80919, -73.94511)"
Schenectady,CDCG Veggie Mobile - Friday,"Hamilton Hill Arts Center409 Schenectady St., Schenectady",409 Schenectady Street,Schenectady,NY,12307,EJ Krans,5182748685,http://www.cdcg.org,Fri 3:20pm-4pm,Year-round,YR,Y,Y,42.80556,-73.9406,"(42.80556, -73.9406)"
Schenectady,CDCG Veggie Mobile - Saturday,"Steinmetz Homes120 Emmons St., Schenectady",120 Emmons Road,Schenectady,NY,12304,EJ Krans,5182748685,http://www.cdcg.org,Sat 11am-11:45am,Year-round,YR,Y,Y,42.79178,-73.92259,"(42.79178, -73.92259)"
Schenectady,Farm to Preschool I Farmers' Market,"YWCA NENY44 Washington Ave., Schenectady",44 Washington Ave,Schenectady,NY,12305,Darlene Yule,5184267181,http://www.facebook.com/Farm2Preschool,Tuesday  2:30pm-5:30pm,June 17 - September 16,M,Y,Y,42.81645,-73.9492,"(42.81645, -73.9492)"
Schenectady,Farm to Preschool II Farmers' Market,"Parsons Child and Family Center125 Bigelow Ave., Schenectady",125 Bigelow Ave,Schenectady,NY,12304,Darlene Yule,5184267181,http://www.facebook.com/Farm2Preschool,Thursday  2pm-5pm,June 19 - September 18,M,Y,Y,42.79534,-73.92505,"(42.79534, -73.92505)"
Schenectady,Schenectady Bellevue Farmers' Market,2176 Broadway,2176 Broadway,Schenectady,NY,12306,Jacqueline Hurd,5183930403,,Thursday  4pm-7pm,June 12 - September 25,M,Y,Y,42.797,-73.96735,"(42.797, -73.96735)"
Schenectady,Schenectady City Hall Farmers' Market,"City Hall, Franklin & Jay Sts.",Franklin St and Jay St,Schenectady,NY,12305,Steve Feeney,5183862225,http://www.schenectadyfarmersmarket.com,Thursday  9am-1:30pm,May 8 - October 30,P/M/W,Y,Y,42.81378,-73.94032,"(42.81378, -73.94032)"
Schenectady,Schenectady Greenmarket,"Jay & Franklin Sts., near City Hall",State St and Jay St,Schenectady,NY,12305,Jennifer Jennings,5189860318,http://www.schenectadygreenmarket.org,Sunday  10am-2pm,May 4 - October 26,P/M,Y,Y,42.81253,-73.94137,"(42.81253, -73.94137)"
Schenectady,Schenectady St. Luke's Farmers' Market,St. Luke's Church 1235 State Street,1235 State St,Schenectady,NY,12304,Steve Feeney,5183862225,http://www.schenectadyfarmersmarket.com,Tuesday  9am-1pm,June 17 - October 28,M,Y,Y,42.79894,-73.92413,"(42.79894, -73.92413)"
Schenectady,Schenectady Union St. Farmers' Market,"Caldwell & Bankers Real Estate parking1760 Union St, Niskayuna",1760 Union St,Niskayuna,NY,12309,Al Lansing,5184640889,,Saturday 9am - 1:30pm,May 3 - November 1,P/M,Y,N,42.8022,-73.8992,"(42.8022, -73.8992)"
Schenectady,Schenectady WINTER Greenmarket,"Proctors Theater, 432 State St.",432 State Street,Schenectady,NY,12305,Jennifer Jennings,5189860318,http://www.schenectadygreenmarket.org,Sunday 10am - 2pm,November - April,X/W/P,N,Y,42.81206,-73.94208,"(42.81206, -73.94208)"
Schoharie,Schoharie Co. Festival Farmers' Market,"McCarthy Tire Center parking lot 942 E. Main, Rt. 7E, Cobleskill",942 East Main St,Cobleskill,NY,12043,Donna Olsen,5182842609,,Saturday  10am-2pmWednesday  3pm-5pm,July 12 - October 11,M,Y,Y,42.67886,-74.46711,"(42.67886, -74.46711)"
Schoharie,Sharon Springs Farmers' Market,Main Street near Roseboro Hotel,Main Street and Washington Street,Sharon Springs,NY,13459,Kate Miller,5189350940,,Saturday  9am-1pm,May 24 - October 4,P/M,Y,Y,42.79545,-74.61721,"(42.79545, -74.61721)"
Schoharie,Sharon Springs WINTER Farmers' Market,Library,129 Main Street,Sharon Springs,NY,13459,Kate Miller,5189350940,,"Saturday 10am - 12 NOONMonthly, 1st Saturday",November - May,W/P,N,Y,42.79083,-74.61967,"(42.79083, -74.61967)"
Schuyler,Watkins Glen Farmers' Market,"Lafayette Park, 5th St.",Fifth St and Porter St,Watkins Glen,NY,14891,TBA TBA,5184576880,,Friday  3pm-7pm,May 23 - September 30,P/M,Y,Y,42.38096,-76.86954,"(42.38096, -76.86954)"
Schuyler,Watkins Glen WINTER Farmers' Market,St. James EpiscopalParish Hall 112 6th Street,112 6th Street,Watkins Glen,NY,14891,Liz Martin,6075464535,,Friday 3pm - 6pm,November 1 - February 28,X/W,N,N,42.37961,-76.87153,"(42.37961, -76.87153)"
Seneca,Seneca Falls Farmers' Market,"People's Park Water Street, by the Canal",Water St and Bridge St,Seneca Falls,NY,13148,Patti Battley,3155399251,,Wednesday  9am-1:30pm,June 11 - October 15,M,Y,Y,42.90412,-76.80005,"(42.90412, -76.80005)"
Steuben,Bath Saturday Farmers' Market,Pulteney Park Steuben St.,Steuben St and Liberty St,Bath,NY,14810,Phillip Glosick,6077763577,,Saturday  9am-2pm,May 10 - November 1,P/M,Y,N,42.33353,-77.31842,"(42.33353, -77.31842)"
Steuben,Bath Wednesday Farmers' Market,Pulteney Square Park Steuben St.,Steuben St and Liberty St,Bath,NY,14810,David Clarke,6075275045,,Wednesday  9am-3pm,May 7 - October 29,P/M,Y,Y,42.33353,-77.31842,"(42.33353, -77.31842)"
Steuben,Corning Farmers' Market,Riverfront Centennial Park Corning's Gaffer District,"Centennial Park, East Tioga Ave",Corning,NY,14830,Lin Kotlinski,6079376292,http://www.gafferdistrict.com,Thursday  10am - 2pm,June 5 - October 30,M,Y,N,42.1443,-77.05339,"(42.1443, -77.05339)"
Steuben,Hammondsport Farmers' Market,Liberty Street Park,Main St and Liberty St,Hammondsport,NY,14840,Larry Rizzo,6075456046,,Saturday  9am-5pm,July 5 - October 25,P/M,Y,N,42.40698,-77.22352,"(42.40698, -77.22352)"
Steuben,Hornell Farmers' Market,Broadway Park,13-17 Elm Street,Hornell,NY,14843,Shelly Stevens,6073249786,http://www.hornellhpg.com,Thursday  10am-6pm,May 1 - October 30,P/M,Y,N,42.32495,-77.66028,"(42.32495, -77.66028)"
St. Lawrence,Canton Farmers' Market,Village Green Main & Park Sts.,Main St and Park St,Canton,NY,13617,Zoe Baker,3152448475,http://www.cantonfarmersmarket.org,Tue/Fri  9am-2pm,May 9 - October 31,P/M,Y,Y,44.59564,-75.16921,"(44.59564, -75.16921)"
St. Lawrence,Fowler Farmers' Market,"Bob's Market Route 58, next to Tripp Fuels",Farm to Market Rd and Route 58,Fowler,NY,13642,Lorraine Taylor,3152120456,,Friday  3pm-6pm,June 6 - September 26,M,Y,N,44.28284,-75.39121,"(44.28284, -75.39121)"
St. Lawrence,Gouverneur Farmers' Market,Village Park Main St.,Church St and John St,Gouverneur,NY,13642,Lorraine Taylor,3152120456,,Thursday  9am-2pm,June 5 - October 16,M,Y,Y,44.33524,-75.46764,"(44.33524, -75.46764)"
St. Lawrence,Hammond Farmers and Artisans Market,"Hammond Museum, Rt 37",Hammond Museum,Hammond,NY,13646,Lori Thistle,3153245032,,Wed 3:30pm-7:00pm,July 2 - October 1,M,Y,N,44.44895,-75.69412,"(44.44895, -75.69412)"
St. Lawrence,Massena Sunday Farmers' Market,Main Street in front of Old Chamber of Commerce,60 Main St,Massena,NY,13662,Shirley Peck,3157695322,,Sunday  8am-3pm,July 6 - October 26,M,Y,Y,44.93114,-74.89334,"(44.93114, -74.89334)"
St. Lawrence,Massena Thursday Farmers' Market,Triple A parking lot,345 E Orvis St,Massena,NY,13362,Shirley Peck,3157695322,,Thursday  9am-5pm,July 10 - October 30,M,Y,Y,44.93605,-74.87095,"(44.93605, -74.87095)"
St. Lawrence,Norwood Farmers' Market,Park Square Main (Rt. 56) & Park Sts.,Main St and Park St,Norwood,NY,13668,Shirley Peck,3157695322,,Monday  10am-5pm,July 7 - October 27,M,Y,N,44.74905,-74.99353,"(44.74905, -74.99353)"
St. Lawrence,Ogdensburgh WINTER Saturday Green Market,"First Presbyterian Church311 Franklin St., Fellowship Hall",311 Franklin Street,Ogdensburg,NY,13669,David Porter,5186388530,http://www.glensfallsfarmersmarket.com,Saturday 9am - 1pm,October 5th - December 14th,M/X,N,Y,44.69805,-75.49022,"(44.69805, -75.49022)"
St. Lawrence,Ogdensburg Saturday Green Market,"Library Park, 300 block Riverside Ave.(Oct-Dec at First Presbyterian Church)",Riverside St and State St,Ogdensburg,NY,13669,Sandra Porter,5618013786,http://www.ogdensburgny.com,Saturday  9am-1pm,May 10 - September 27,P/M,Y,Y,44.69972,-75.49459,"(44.69972, -75.49459)"
St. Lawrence,Ogdensburg Thursday Green Market,CHMC King St. & Mansion Ave.,King St and Mansion Ave,Ogdensburg,NY,13669,Sandra Porter,5618013786,http://www.ogdensburgny.com,Thursday  2pm-5pm,May 15 - September 25,P/M,Y,Y,44.69189,-75.50066,"(44.69189, -75.50066)"
St. Lawrence,Potsdam Main Street Farmers' Market,Main St. Opposite Roxy Theater,Main St and Union St,Potsdam,NY,13676,Laura Popielski,7167257782,http://www.thepotsdamfarmersmarket.org,Sat/Wed  9am-2pm,May 10 - October 25,P/M,Y,Y,44.66865,-74.98493,"(44.66865, -74.98493)"
St. Lawrence,Potsdam WINTER Farmers' Market,"Cheel Arena,Clarkson University",8 Clarkson Ave,Potsdam,NY,13676,Marie Cook,3153447421,,Saturday 8:30am - 12 NOON,November - April,X/W/P,N,N,44.66391,-75.00202,"(44.66391, -75.00202)"
St. Lawrence,Whitten Mobile Farmers' Market,"various locations,contact Cherie Whitten @ 315-328-5559","Town of Massena, Select Communities",Massena,NY,13662,Cherie Whitten,3153285559,,Mon/Thu/Fri,June 23 - September 19,M,N,Y,44.9281,-74.89186,"(44.9281, -74.89186)"
St. Lawrence,Winthrop Farmers' Market,"Parking Lot, near old KeyBankacross from Agway",645 New York 11C,Winthrop,NY,13697,Shirley Peck,3157695322,,Friday  9am-5pm,July 11 - October 31,M,Y,N,44.79402,-74.78794,"(44.79402, -74.78794)"
Suffolk,Babylon Village Farmers' Market,LIRR Babylon Station parking lot Railroad and Deer Park Aves.,Railroad Ave and N Carll Ave,Babylon,NY,11702,Jaime Greci,5162977997,http://www.longislandfarmersmarkets.com,Sunday  8am-1pm,June 1 - November 23,M,Y,Y,40.6996,-73.32594,"(40.6996, -73.32594)"
Suffolk,Commack WINTER Farmers' Market,"74 Hauppauge Rd, Y JCC, near public library, across from Hamlet",74 Hauppauge Road,Commack,NY,11725,Alice Levy,6314629800,http://suffolkyjcc.org,Every Sunday 9am - 1pm,December 15 - February 23,X/W,N,Y,40.82922,-73.30334,"(40.82922, -73.30334)"
Suffolk,Deer Park/Tanger Outlets Farmers' Market,"152 The Arches Circle Tanger Outlets, Deer Park",152 The Arches Circle,Deer Park,NY,11729,Jim Thompson,5166942859,http://www.eatlocallongisland.com,Saturday  10am-3pm,June 7 - November 1,M,Y,Y,40.76401,-73.30346,"(40.76401, -73.30346)"
Suffolk,East Hampton Farmers' Market,Nick & Toni's lot 136 N. Main St.,136 North Main St,Easthampton,NY,11937,Katherine Plumb,6317259133,,Friday  9am-1pm,May 23 - September 26,P/M,Y,Y,40.97017,-72.18124,"(40.97017, -72.18124)"
Suffolk,Farmingdale Farmers' Market,"Village Green, Town Hall",211-A Main St.,Farmingdale,NY,11735,Jim Thompson,5166942859,http://www.eatlocallongisland.com,Sunday  10am-3pm,June 1 - November 23,M,Y,Y,40.73406,-73.44599,"(40.73406, -73.44599)"
Suffolk,Flanders Farm Fresh Youth Market,Crohan Community Senior Center 655 Flanders Road (Rt 24),655 Flanders Rd,Flanders,NY,11901,Nancy Lynott,6317022417,http://www.southamptontownny.gov,Saturday  10am-2pm,June 21 - October 18,M,Y,Y,40.90867,-72.63666,"(40.90867, -72.63666)"
Suffolk,Greater Bellport Community Youth Market,"Boys & Girls Club 471 Atlantic Ave., Bellport",471 Atlantic Avenue,Bellport,NY,11713,Tracie Romandetti,6312869090,,Saturday  11am-4pm,July 12 - October 18,M,Y,Y,40.77519,-72.94828,"(40.77519, -72.94828)"
Suffolk,Greater Bellport Farmers' Market,"685 Station Rd., near corner of Brookhaven Ave.",685 Station Road,Bellport,NY,11713,TBA TBA,5184576880,,Saturday 11 am - 4pm,July 7 - October,M,N,Y,40.77797,-72.94364,"(40.77797, -72.94364)"
Suffolk,Greenport Farmers' Market,"United Methodist Church lot, 624 1st St.",624 1st St,Greenport,NY,11944,Lara McNeil,6317743965,http://www.greenportfarmersmarket.com,Saturday  9am-1pm,May 24 - October 11,P/M,Y,Y,41.10717,-72.36245,"(41.10717, -72.36245)"
Suffolk,Hampton Bays Farmers' Market,165 Ponquogue Ave. St. Mary's Church lawn,165 Ponquogue Ave,Hampton Bays,NY,11946,Paula Godfrey,6317456160,,Saturday  9am-1pm,May 24 - August 30,P/M,Y,N,40.8593,-72.51301,"(40.8593, -72.51301)"
Suffolk,Huntington Village Farmers' Market,"Downtown Huntington Village Off of Elm St. municipal parking lot Main St. Rt. 25A, E. of Rt. 110",State Route 110 and Main St,Huntington,NY,11743,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sunday  7am-12 Noon,May 25 - November 23,P/M,Y,N,40.87121,-73.42629,"(40.87121, -73.42629)"
Suffolk,Huntington WINTER Farmers' Market,"Jack Abrams School155 Lowndes Ave, Huntington Station",115 Lowndes Road,Huntington Station,NY,11746,Jaime Greci,5162977997,http://www.longislandfarmersmarkets.com,Sunday  10am - 2pm,December 2 - April 27,X/W/P,N,N,40.8542,-73.41394,"(40.8542, -73.41394)"
Suffolk,Islip Farmers' Market,"Town Hall parking lot, west of Rt. 111Rt. 27A, Montauk Hwy.",State Route 27A and State Route 111,Islip,NY,11751,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Saturday  7am-12 Noon,May 24 - November 22,P/M,Y,N,40.73028,-73.20731,"(40.73028, -73.20731)"
Suffolk,Mattituck East End Farmers' Market,"95 Love Lane,Mattituck",95 Love Lane,Mattutuck,NY,11952,Maryann Krupski,5166618874,,Friday  3pm-6pm,May 9 - October 31,P/M,Y,N,40.9914,-72.53463,"(40.9914, -72.53463)"
Suffolk,Montauk Farmers' Market,Montauk Village Green 743 Montauk Hwy,742 Montauk Hwy,Montauk,NY,11954,Laraine Creegan,6316682355,,Thursday  9am-2pm,June 12 - October 9,M,Y,N,41.03436,-71.94424,"(41.03436, -71.94424)"
Suffolk,Nesconset Plaza Farmers' Market,Nesconset Plaza 127 Smithtown Blvd.,127 Smithtown Boulevard,Nesconset,NY,11767,Bernadette Martin,6316785227,http://www.ligreenmarket.org,Saturday  9am-1pm,June 7 - November 22,M,Y,Y,40.83836,-73.16174,"(40.83836, -73.16174)"
Suffolk,Patchogue Farmers' Market,"7-Eleven parking lot Montauk Hwy., 225 E. Main St.",225 East Main Street,Patchogue,NY,11772,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Friday  8am-1pm,July 4 - November 21,M,Y,N,40.76664,-73.00872,"(40.76664, -73.00872)"
Suffolk,Port Jefferson Farmers' Market,Steam Room parking lot Rts. 25A & 112,State Route 25A and State Route 112,Port Jefferson,NY,11776,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Thursday  10am-4:30pm,July 12 - October 4,M,Y,N,40.93177,-73.05283,"(40.93177, -73.05283)"
Suffolk,Riverhead Saturday Farmers' Market,117 East Main St. & Peconic Riverfront,"117 East Main Street, Riverhead, NY",Riverhead,NY,11901,Chris Kempner,6317273200,https://www.facebook.com/RiverheadFarmersMarket,Saturday 10am-2pm,February - November,X/P/M,Y,N,40.91709,-72.66031,"(40.91709, -72.66031)"
Suffolk,Riverhead Thursday Farmers' Market,Downtown Riverhead near Aquarium at Peconic River,Main St and Peconic Ave,Riverhead,NY,11901,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Thursday  11am-4pm,June 5 - November 6,M,Y,N,40.91696,-72.66253,"(40.91696, -72.66253)"
Suffolk,Rocky Point Farmers Market,"Old Depot Park (Broadway & Prince Rd.) Rocky Point, Long Island",Broadway and Prince Rd,Rocky Point,NY,11778,Charles Bevington,6318493488,http://www.rockypointfarmersandartisansmarket.org,Sunday  8am-1pm,May 11 - November 23,P/M,Y,N,40.94927,-72.92391,"(40.94927, -72.92391)"
Suffolk,Sag Harbor Farmers' Market,Breakwater Yacht Club parking lot Bay & Burke Sts.,Bay St and Burke St,Sag Harbor,NY,11963,Jean Gaul,6318994799,http://www.sagharborfarmersmarket.org,Saturday  9am-1pm,May 17 - October 25,P/M,Y,Y,41.00106,-72.29134,"(41.00106, -72.29134)"
Suffolk,Shiloh Community Youth Market,221 Merritt Ave. Wyandanch,221 Merritt Ave,Wyandanch,NY,11798,Sondra Cochran,6316434786,http://www.wyandanchcdc.org,Saturday  1pm-4pm,July 12 - October 4,M,Y,Y,40.75311,-73.36709,"(40.75311, -73.36709)"
Suffolk,TFCU Artisanal Farmers' Market,"Teachers Federal Credit Union 102 Motor Pkwy, Hauppauge",102 Motor Parkway,Hauppague,NY,11788,Cindy Sierra,6313970197,,Thu  11:30am-5:30pm,June 5 - October 30,M,Y,N,40.80711,-73.26663,"(40.80711, -73.26663)"
Sullivan,Bethel Woods Harvest Festival Farmers' Market,"Hurd & W. Shore Rds., Bethel",Hurd Rd and West Shore Rd,Bethel,NY,12783,Channyn Cullingan,8452952448,http://www.bethelwoodscenter.org,Sunday  11am-4pm,September 7 - October 5,M,Y,N,41.70295,-74.88208,"(41.70295, -74.88208)"
Sullivan,Callicoon Farmers' Market,"Callicoon Creek Park, Audrey Dorrer Dr.",Dorrer Dr,Callicoon,NY,12723,Danielle Gaebel,8662702015,http://www.sullivancountyfarmersmarkets.org,Sunday 11am - 2pm;,May 4 - November 16,P/M,Y,Y,41.76574,-75.05835,"(41.76574, -75.05835)"
Sullivan,Callicoon WINTER Farmers' Market,"Delaware Youth Center8 Creamery Road, Callicoon 12723",8 Creamery Road,Callicoon,NY,12723,Danielle Gaebel,8662702015,http://www.sullivancountyfarmersmarkets.org,"Sunday 11am - 2pmNov 23 & 30, every Sunday in December, Jan 4 & 18, Feb 1 & 22, Mar 8 & 27, Apr 12 & 26",November - April,X/W/P,N,Y,41.76418,-75.05712,"(41.76418, -75.05712)"
Sullivan,Eat Healthy Sullivan County Farmers' Market,Community Church of Wurtsboro,118 Sullivan Street,Wurtsboro,NY,12790,Michelle Lipari,8452926180,,"Monthly, Thu  11am-2pm",July 3 - September 4,M,Y,N,41.57577,-74.48462,"(41.57577, -74.48462)"
Sullivan,Liberty Farmers' Market,"Municipal Parking lot, Darbee Lane",Darbee Lane,Ferndale,NY,12754,Danielle Gaebel,8662702015,http://www.sullivancountyfarmersmarkets.org,Friday  3pm-6pm,June 13 - August 29,M,Y,Y,41.80003,-74.74447,"(41.80003, -74.74447)"
Sullivan,Monticello Eat Healthy Farmers' Market,Sullivan County Office Building,2 Pleasant Street,Monticello,NY,12701,Michelle Lipari,8452926180,,1st & 3rd Mon 11am-2pm,July 7 - October 20,M,Y,N,41.65467,-74.68137,"(41.65467, -74.68137)"
Sullivan,Rock Hill Farmers' Market,223 Rock Hill Drive,223 Rock Hill Drive,Rock Hill,NY,12775,Melinda Meddaugh,8458072034,,Saturday  10am-1pm,June 7 - September 6,M,Y,N,41.62515,-74.59634,"(41.62515, -74.59634)"
Tioga,Candor Farmers' Market,101 Owego Rd.,101 Owego Rd,Candor,NY,13743,Terry Carling,6075897367,,Thursday  4pm-7pm,June - October,M,Y,N,42.23249,-76.33317,"(42.23249, -76.33317)"
Tioga,Owego Farmers' Market,Rite Aid parking lot Main St. & Central Ave.,Main St and Central Ave,Owego,NY,13827,John Purdy,6076428439,,Tue/Fri  9am-1pm,June 13 - October 31,M,Y,N,42.10324,-76.26314,"(42.10324, -76.26314)"
Tioga,Owego Marketplace Farmers' Market,200-204 Front Street,200-204 Front Street,Owego,NY,13827,Laura Eberly,6076874094,http://www.owegolovesshoppers.com,Thursday  4pm-7pm,June 19 - October 16,M,Y,N,42.10242,-76.26011,"(42.10242, -76.26011)"
Tioga,Spencer-Van Etten Farmers' Market,"Nichols Park Pond, near Fire Dept.Route 34, Spencer",Owego Street Exd and N Main St,Spencer,NY,14883,Terry Carling,6075897367,,Saturday  9am-12 Noon,June - October,M,Y,N,42.21138,-76.49267,"(42.21138, -76.49267)"
Tioga,Waverly Farmers' Market,Muldoon Park Pennsylvania & Park Aves.,Pennsylvania Ave and Park Ave,Waverly,NY,14892,Andy Fagan,6076874020,,Monday  3:30pm-6:30pm,June 23 - October 13,M,Y,Y,42.00483,-76.53661,"(42.00483, -76.53661)"
Tompkins,Caroline Farmers' Market/Brooktondale,Brooktondale Community Center522 Valley Rd.,522 Valley Rd,Brooktondale,NY,14817,Donna Gilbert,6073519913,http://www.carolinefarmersmarket.com,Saturday  10am-2pm,May 3  - October 25,P/M,Y,Y,42.38322,-76.37118,"(42.38322, -76.37118)"
Tompkins,Groton Youth Market,Center Village Court Apts.  200 South St. (Rt. 38),200 South St,Groton,NY,13073,Avi Miner,6072275173,,Tuesday  3:30pm-6:30pm,July 1 - September 16,M,Y,Y,42.58532,-76.36848,"(42.58532, -76.36848)"
Tompkins,Ithaca Farmers' Market (Dewitt Park),Dewitt Park N. Cayuga & E. Buffalo Sts.,North Cayuga St and East Buffalo St,Ithaca,NY,14850,Rose Ryan,6072737109,http://www.ithacamarket.com,Tuesday  9am-2pm    Thursday  4pm-7pm,May 6 - October 28,P/M,Y,Y,42.44131,-76.49911,"(42.44131, -76.49911)"
Tompkins,Ithaca Farmers' Market (East Hill),East Hill Plaza380 Pine Tree Rd,380 Pine Tree Road,Ithaca,NY,14850,Rose Ryan,6072737109,http://www.ithacamarket.com,Wednesday  4pm-7pm,June 4 - October 29,M,Y,N,42.43837,-76.46638,"(42.43837, -76.46638)"
Tompkins,Ithaca Farmers' Market (Steamboat),Steamboat Landing 545 Third St. off Rt. 13,545 Third Street,Ithaca,NY,14850,Rose Ryan,6072737109,http://www.ithacamarket.com,Saturday  9am-3pmSunday  10am-3pm,April 5 - December 20,P/M/X,Y,Y,42.45098,-76.5073,"(42.45098, -76.5073)"
Tompkins,Ithaca WINTER Farmers' Market,"The Space@GreenStar700 West Buffalo, Ithaca","Greenstar Cooperative Market, West Buffalo Street",Ithaca,NY,14850,Cathy Koken,6073876952,http://www.ithacamarket.com,Saturday 10am - 2pm,January 10 - March 28,W,N,Y,42.44067,-76.51111,"(42.44067, -76.51111)"
Tompkins,Trumansburg Farmers' Market,Village Park corner of Main & Hector Sts.,State Route 96 and State Route 227,Trumansburg,NY,14886,Tammy Morse,6073876501,,Wednesday  4pm-7pm,May 14 - October 29,P/M,Y,Y,42.54224,-76.66579,"(42.54224, -76.66579)"
Ulster,Gardiner WINTER Farmers' Market,"Gardiner Library,133 Farmers Turnpike",133 Farmer's Turnpike,Gardiner,NY,12525,George Jacobs,4845534602,,"Monthly, 3rd Sat 11am - 2pm",November - December,X,N,N,41.67842,-74.15248,"(41.67842, -74.15248)"
Ulster,Highland Farmers' Market,199 Route 299,199 Route 299,Highland,NY,12528,Kate Jonietz,8456912144,http://www.townoflloyd.com,Wednesday  2pm-6pm,June 4 - October 8,M,Y,N,41.74365,-73.99148,"(41.74365, -73.99148)"
Ulster,Kingston Midtown Farmers' Market,"Broadway, btwn Henry & Cedar Sts.Lot next to the Performing Arts Center",Cedar St and Broadway,Kingston,NY,12401,Lori Hylton,3472762606,http://www.kingstonfarmersmarket.org,Tuesday  4pm-7pm,June 17 - September 30,P/M,Y,Y,41.92919,-74.0036,"(41.92919, -74.0036)"
Ulster,Kingston Uptown Farmers' Market,"Wall St., btwn Main & John Sts.,heart of Old Town Stockade district",Wall St and John St,Kingston,NY,12401,Lori Hylton,3472762606,http://www.kingstonfarmersmarket.org,Saturday  9am-2pm,May 24 - November 22,P/M,Y,Y,41.93384,-74.01968,"(41.93384, -74.01968)"
Ulster,Kingston WINTER Farmers' Market,"Bethany Hall, Old Dutch Church272 Wall Street, corner Wall & Main St.",272 Wall Street,Kingston,NY,12401,Lori Hylton,3472762606,http://www.kingstonfarmersmarket.org,Alternate Saturday 10am - 2pm,December 6 - April 18,X/W/P,N,N,41.93286,-74.01884,"(41.93286, -74.01884)"
Ulster,Milton/Heart of the Hudson Valley Farmers' Market,Cluett-Schantz Memorial Park1801-1805 Rt 9W,State Route 9W and St James Rd,Milton,NY,12547,Sheila Mannese,8454642789,http://www.hhvfarmersmarket.com,Saturday  9am-2pm,June 14 - October 22,M,Y,N,41.65722,-73.9609,"(41.65722, -73.9609)"
Ulster,New Paltz Winter Sun Farms WINTER Farmers' Markets,"New Paltz Community Ctr., Veteran Dr.Behind Town Hall, off Rt 32",1 Veterans Drive,New Paltz,NY,12561,Mary Woodburn,3477217386,,"Monthly, 2nd Saturday 10am - 3pmDec 14, Jan 11, Feb 8, Mar 8, Apr 12",December - April,X/W/P,N,N,41.75673,-74.08106,"(41.75673, -74.08106)"
